
Time,T_+ve,T_-ve,Flux,Fluxpos,Fluxneg
196770.190,48.016,-37.232,1.01803482e-11,2.289266496e-12,-5.780976e-02
196878.305,72.784,-60.099,1.115423892e-11,1.919284488e-12,-4.846678e-02
217958.433,2549.533,-3754.507,9.17737128e-12,2.404503288e-12,-6.071978e-02
220554.476,46.261,-46.509,9.49258728e-12,2.125435752e-12,-5.367262e-02
220648.499,52.530,-47.762,8.776449e-12,1.965089016e-12,-4.962346e-02
220748.727,30.029,-47.698,1.191252348e-11,2.609447148e-12,-6.589513e-02
220814.485,21.940,-35.729,1.528895412e-11,3.418714332e-12,-8.633117e-02
220889.953,49.271,-53.528,8.54163288e-12,1.917622476e-12,-4.842481e-02
220986.109,40.871,-46.885,1.000326096e-11,2.245763124e-12,-5.671119e-02
221063.836,53.407,-36.856,9.70193664e-12,2.183950296e-12,-5.515026e-02
221165.256,62.309,-48.013,7.96015836e-12,1.796680908e-12,-4.537073e-02
221321.888,91.213,-94.324,9.77736672e-12,1.530943524e-12,-3.866019e-02
225968.826,32.847,-39.866,1.217092932e-11,2.729141712e-12,-6.891772e-02
226089.221,80.440,-87.549,8.0675298e-12,1.462172184e-12,-3.692354e-02
234034.146,2445.241,-2122.762,8.74059912e-12,2.314562184e-12,-5.844854e-02
236531.914,45.259,-52.527,9.21183912e-12,2.069608068e-12,-5.226283e-02
236622.303,55.163,-45.130,9.01827828e-12,2.028528216e-12,-5.122546e-02
236736.987,73.363,-59.522,8.47499004e-12,1.703044332e-12,-4.300617e-02
249593.504,68.827,-38.987,8.265015e-12,1.859916564e-12,-4.696759e-02
249702.446,72.714,-40.115,7.778331e-12,1.759383252e-12,-4.442887e-02
249818.918,31.462,-43.758,1.243247544e-11,2.716272504e-12,-6.859274e-02
249913.001,42.686,-62.621,8.847333e-12,1.93532526e-12,-4.887185e-02
250015.409,55.611,-59.722,9.6276906e-12,1.929456144e-12,-4.872364e-02
253656.704,50.148,-45.130,9.28450908e-12,2.090729916e-12,-5.279621e-02
253772.815,61.910,-65.963,7.30086192e-12,1.599583788e-12,-4.039353e-02
253930.129,100.165,-95.403,6.54021324e-12,1.221571692e-12,-3.084777e-02
265264.934,44.716,-83.157,7.43601672e-12,1.629970452e-12,-4.116087e-02
265384.688,40.299,-75.038,8.35755624e-12,1.834032816e-12,-4.631396e-02
265566.506,164.369,-141.519,5.82218208e-12,9.4137318e-13,-2.377205e-02
271029.134,50.274,-77.599,6.87876552e-12,1.544577012e-12,-3.900447e-02
271137.021,52.708,-57.612,9.04672692e-12,1.900147788e-12,-4.798353e-02
283622.282,42.328,-65.487,8.47906092e-12,1.865216628e-12,-4.710143e-02
283754.870,85.253,-90.260,4.99432032e-12,1.123058772e-12,-2.836007e-02
283912.829,102.805,-72.707,4.98099096e-12,1.121641488e-12,-2.832428e-02
284098.372,60.179,-82.738,6.11001072e-12,1.373941008e-12,-3.469548e-02
284264.531,124.687,-105.981,6.6191004e-12,1.129686228e-12,-2.852743e-02
294822.959,54.285,-46.008,8.78171184e-12,1.974621924e-12,-4.986419e-02
294963.116,72.089,-85.872,5.48942724e-12,1.239524748e-12,-3.130113e-02
295153.671,79.612,-118.466,4.452327e-12,1.00393722e-12,-2.535195e-02
295308.501,62.681,-75.217,8.26755732e-12,1.631862936e-12,-4.120866e-02
323904.135,4698.629,-5523.801,7.24815036e-12,1.880138304e-12,-4.747824e-02
358157.634,73.844,-106.683,4.81802112e-12,1.093588056e-12,-2.761586e-02
358294.659,67.199,-63.182,6.67466712e-12,1.512933048e-12,-3.820538e-02
358471.926,88.011,-110.068,4.36340916e-12,9.87693696e-13,-2.494176e-02
358665.616,84.877,-105.679,4.54770756e-12,1.029410712e-12,-2.599522e-02
358835.112,85.879,-84.619,5.11122348e-12,1.152241992e-12,-2.909702e-02
358991.610,97.362,-70.619,7.01462916e-12,1.362231684e-12,-3.439979e-02
363350.787,93.904,-129.247,5.95718244e-12,1.339912332e-12,-3.383617e-02
363583.708,171.890,-139.017,4.43827692e-12,9.99114732e-13,-2.523017e-02
363989.495,199.862,-233.897,5.31904428e-12,9.20817612e-13,-2.325297e-02
369222.095,39.993,-60.300,8.83510848e-12,1.988648244e-12,-5.021839e-02
369364.661,110.548,-102.574,3.501264096e-12,8.61154668e-13,-2.174633e-02
369571.403,84.333,-96.193,3.650072184e-12,9.60950232e-13,-2.426642e-02
369815.345,133.742,-159.608,4.62362868e-12,8.44740072e-13,-2.133182e-02
374975.807,74.093,-46.258,7.23695148e-12,1.63893708e-12,-4.138730e-02
375132.760,97.666,-82.861,4.85774784e-12,1.095452424e-12,-2.766294e-02
375291.227,79.609,-60.800,6.220665e-12,1.404787032e-12,-3.547442e-02
375457.492,101.394,-86.655,3.693503088e-12,9.38190924e-13,-2.369169e-02
375640.495,101.425,-81.609,4.76424432e-12,1.080483624e-12,-2.728494e-02
375821.524,68.321,-79.605,5.92937928e-12,1.333336356e-12,-3.367011e-02
381061.623,93.360,-89.674,3.615420204e-12,9.45904608e-13,-2.388648e-02
381228.569,96.912,-73.586,5.17723668e-12,1.174166532e-12,-2.965067e-02
381390.667,142.921,-65.186,3.826323468e-12,9.07542108e-13,-2.291773e-02
381616.202,67.825,-82.614,5.93325216e-12,1.330455456e-12,-3.359736e-02
381776.336,173.459,-92.309,3.66536016e-12,7.89527376e-13,-1.993756e-02
387038.056,95.031,-80.482,5.0056182e-12,1.125603072e-12,-2.842432e-02
387230.952,70.125,-97.865,3.879648432e-12,1.016926812e-12,-2.567997e-02
387397.481,84.124,-96.403,4.81037832e-12,1.092479652e-12,-2.758787e-02
387567.225,79.862,-85.621,5.22558432e-12,1.195282836e-12,-3.018391e-02
388428.509,4546.670,-781.421,5.07366288e-12,8.13507156e-13,-2.054311e-02
444022.790,80.989,-87.002,3.853171872e-12,1.011889692e-12,-2.555277e-02
444177.493,39.115,-73.715,7.68185748e-12,1.734722748e-12,-4.380613e-02
444319.488,85.169,-102.880,3.446276328e-12,9.01609632e-13,-2.276792e-02
444497.801,102.428,-93.143,4.45189932e-12,1.001083644e-12,-2.527989e-02
444718.653,107.235,-118.424,2.855655792e-12,7.51356144e-13,-1.897364e-02
447138.417,8491.663,-2312.530,5.56755804e-12,9.50736204e-13,-2.400849e-02
461579.565,125.959,-129.788,2.647930428e-12,6.9287328e-13,-1.749680e-02
461813.929,112.239,-108.405,3.921320304e-12,9.0650934e-13,-2.289165e-02
462027.835,108.948,-101.667,4.32092232e-12,9.74108124e-13,-2.459869e-02
462293.064,177.185,-156.281,4.08542508e-12,7.50412872e-13,-1.894982e-02
467582.661,84.834,-90.678,3.843404136e-12,1.003449744e-12,-2.533964e-02
467816.966,108.783,-149.471,2.970366696e-12,7.27512192e-13,-1.837152e-02
468025.942,132.983,-100.193,5.03961876e-12,9.91158696e-13,-2.502926e-02
479634.458,135.486,-182.943,2.111302908e-12,5.53719276e-13,-1.398281e-02
479861.311,109.219,-91.367,3.797447544e-12,9.30103416e-13,-2.348746e-02
480075.150,93.453,-104.621,5.0128056e-12,1.073596788e-12,-2.711103e-02
495941.114,100.716,-129.957,2.879155224e-12,7.48853424e-13,-1.891044e-02
496166.774,90.684,-124.945,3.072032964e-12,8.00980488e-13,-2.022678e-02
496347.092,90.893,-89.634,4.93227108e-12,1.108952064e-12,-2.800384e-02
496539.864,86.171,-101.878,3.534126156e-12,9.21463488e-13,-2.326928e-02
496731.713,137.531,-105.679,3.650889924e-12,8.20851768e-13,-2.072858e-02
497019.595,127.963,-150.350,2.40081138e-12,6.23675448e-13,-1.574938e-02
497355.192,155.913,-207.635,2.29252518e-12,5.34658608e-13,-1.350148e-02
501761.234,100.716,-190.132,3.662619444e-12,9.50685516e-13,-2.400721e-02
501932.654,74.721,-70.704,6.21782172e-12,1.39474962e-12,-3.522095e-02
502154.213,101.386,-146.838,2.716673256e-12,7.08147396e-13,-1.788251e-02
502362.407,88.763,-106.808,4.62397716e-12,1.038048264e-12,-2.621334e-02
502563.077,76.142,-111.907,3.589846524e-12,9.3476196e-13,-2.360510e-02
502745.441,109.407,-106.222,3.128198832e-12,8.15418648e-13,-2.059138e-02
503021.053,249.999,-166.204,3.136815396e-12,5.8728582e-13,-1.483045e-02
507588.621,123.622,-257.490,2.814594156e-12,7.320357e-13,-1.848575e-02
507824.692,110.702,-112.449,4.19317668e-12,9.45708192e-13,-2.388152e-02
508069.029,94.531,-133.635,3.09134628e-12,8.04855348e-13,-2.032463e-02
508330.123,124.286,-166.563,2.400387264e-12,6.28901856e-13,-1.588136e-02
508541.788,83.119,-87.378,5.5378422e-12,1.245074292e-12,-3.144127e-02
508846.716,184.366,-221.809,3.811722156e-12,6.70484232e-13,-1.693142e-02
513280.140,112.082,-118.591,3.290758812e-12,8.58227832e-13,-2.167242e-02
513538.558,134.484,-146.336,2.676335904e-12,6.97986828e-13,-1.762593e-02
513783.484,115.216,-110.443,4.45566132e-12,1.00214532e-12,-2.530670e-02
514069.819,144.803,-171.119,2.503536552e-12,6.39160632e-13,-1.614042e-02
514336.558,88.680,-121.935,3.577144428e-12,9.3500946e-13,-2.361135e-02
514584.375,206.919,-159.138,5.2743834e-12,8.60132196e-13,-2.172051e-02
519028.480,85.566,-117.527,4.69560564e-12,1.177528572e-12,-2.973557e-02
519213.708,103.431,-99.662,4.4047674e-12,9.90631224e-13,-2.501594e-02
519422.024,98.207,-104.885,3.306884328e-12,8.60429196e-13,-2.172801e-02
519627.458,90.851,-107.227,3.425647896e-12,8.92315116e-13,-2.253321e-02
519845.261,73.634,-126.952,3.335789952e-12,8.66993688e-13,-2.189378e-02
520044.006,130.636,-125.111,2.619049356e-12,6.79958532e-13,-1.717067e-02
520408.077,200.324,-233.435,2.869060392e-12,5.47662852e-13,-1.382987e-02
524858.050,146.183,-117.086,2.655813996e-12,6.91621128e-13,-1.746518e-02
525084.543,182.958,-80.311,2.638784412e-12,6.87186324e-13,-1.735319e-02
525426.594,161.837,-159.093,3.184565472e-12,6.84920016e-13,-1.729596e-02
611408.677,100.141,-148.083,2.896192728e-12,7.31054412e-13,-1.846097e-02
611611.741,82.618,-102.923,4.81200588e-12,1.084310568e-12,-2.738158e-02
611805.765,79.150,-111.406,3.516885108e-12,9.1428678e-13,-2.308805e-02
611971.415,134.145,-86.499,3.030140124e-12,7.89553116e-13,-1.993821e-02
612238.859,142.506,-133.299,2.407371516e-12,6.29444772e-13,-1.589507e-02
612541.246,73.300,-159.881,2.867380164e-12,7.47143496e-13,-1.886726e-02
612746.175,144.164,-131.629,3.078642996e-12,7.10109972e-13,-1.793207e-02
617205.266,154.372,-184.115,2.016155592e-12,5.29967592e-13,-1.338302e-02
617462.018,105.727,-102.380,3.276025236e-12,8.52985188e-13,-2.154003e-02
617705.394,133.142,-137.648,2.5143228e-12,6.5742534e-13,-1.660165e-02
617965.152,109.072,-126.616,2.89488078e-12,7.55334756e-13,-1.907411e-02
618205.520,106.900,-131.296,2.883063348e-12,7.49879856e-13,-1.893636e-02
618470.146,180.750,-157.727,2.964142764e-12,6.37398036e-13,-1.609591e-02
622879.101,83.498,-127.116,3.19278366e-12,8.33444964e-13,-2.104659e-02
623081.026,82.158,-118.427,3.329681652e-12,8.72380476e-13,-2.202981e-02
623339.274,179.950,-176.090,1.892317284e-12,4.93367688e-13,-1.245878e-02
623648.503,126.468,-129.279,2.799798012e-12,7.07165712e-13,-1.785772e-02
623882.363,125.788,-107.392,2.879109288e-12,7.50645324e-13,-1.895569e-02
624206.973,202.337,-198.821,2.796443496e-12,5.6461482e-13,-1.425795e-02
628716.615,233.836,-164.824,3.249709056e-12,6.09785352e-13,-1.539862e-02
634596.940,83.496,-104.553,3.596429628e-12,9.30830868e-13,-2.350583e-02
634803.877,57.085,-123.442,3.794100156e-12,9.8081082e-13,-2.476795e-02
635024.018,97.706,-163.056,2.588904648e-12,6.74939628e-13,-1.704393e-02
635295.304,154.879,-173.580,2.046687984e-12,5.34228948e-13,-1.349063e-02
635576.131,122.278,-125.947,2.723797296e-12,7.09246296e-13,-1.791026e-02
635893.588,216.007,-195.179,2.208518136e-12,4.98329964e-13,-1.258409e-02
640614.991,155.710,-122.603,2.397791088e-12,6.29772264e-13,-1.590334e-02
640895.311,108.571,-124.610,2.885092848e-12,7.5037446e-13,-1.894885e-02
641196.860,70.292,-192.978,2.548665504e-12,6.6693726e-13,-1.684185e-02
641431.540,176.608,-164.388,1.981808928e-12,5.16701196e-13,-1.304801e-02
641878.119,231.477,-269.972,2.535005484e-12,4.82510952e-13,-1.218462e-02
713196.370,3853.092,-2003.055,1.547152596e-12,3.628598688e-13,-9.163128e-03
727892.337,94.028,-144.167,2.83098816e-12,7.38974808e-13,-1.866098e-02
728152.592,144.680,-166.227,2.143200312e-12,5.62181004e-13,-1.419649e-02
728466.676,164.063,-169.404,1.994644872e-12,5.25142332e-13,-1.326117e-02
733765.865,263.217,-248.272,1.92508074e-12,4.21754256e-13,-1.065036e-02
790362.963,832.242,-305.389,1.741262688e-12,4.5327348e-13,-1.144630e-02
791436.712,252.431,-241.507,2.276021484e-12,4.7872638e-13,-1.208905e-02
795975.392,165.741,-165.225,2.109030264e-12,5.49459108e-13,-1.387523e-02
796246.522,130.299,-105.389,2.97072072e-12,7.7181192e-13,-1.949020e-02
796667.743,213.050,-290.922,1.379053368e-12,3.602801268e-13,-9.097983e-03
797195.697,254.245,-314.904,1.63835298e-12,3.693939084e-13,-9.328129e-03
801768.718,154.207,-161.715,2.273420952e-12,5.89813884e-13,-1.489429e-02
802171.719,255.177,-248.795,1.408905036e-12,3.69069822e-13,-9.319945e-03
804274.154,16521.785,-1847.258,1.693372824e-12,2.779144632e-13,-7.018042e-03
843066.130,152.366,-178.601,2.098755252e-12,5.46064992e-13,-1.378952e-02
843426.906,262.966,-208.411,1.563383448e-12,3.95217108e-13,-9.980230e-03
844004.018,305.150,-314.145,1.85419674e-12,3.74740344e-13,-9.463140e-03
848904.821,193.824,-257.495,1.531221912e-12,4.02313428e-13,-1.015943e-02
849283.926,220.905,-185.281,1.714678812e-12,4.46432184e-13,-1.127354e-02
849878.121,251.020,-373.290,1.337227056e-12,3.188616948e-13,-8.052063e-03
856540.465,3829.761,-1170.559,9.53840844e-13,2.50307442e-13,-6.320895e-03
860614.343,244.812,-244.117,1.410335784e-12,3.68494038e-13,-9.305405e-03
861019.030,293.950,-159.875,1.514663172e-12,3.97707552e-13,-1.004312e-02
861500.710,148.238,-187.731,2.203503984e-12,5.56670268e-13,-1.405733e-02
878572.058,358.186,-341.351,1.589709528e-12,3.345853104e-13,-8.449124e-03
884333.994,356.250,-343.287,1.747071216e-12,3.461866056e-13,-8.742086e-03
891076.830,4892.778,-1569.505,1.186798932e-12,2.44545444e-13,-6.175390e-03
946406.300,350.465,-318.989,1.040011236e-12,2.750626296e-13,-6.946026e-03
947231.966,457.509,-475.201,1.20707334e-12,2.50438518e-13,-6.324205e-03
963423.791,278.080,-378.837,1.050579684e-12,2.7620802e-13,-6.974950e-03
964256.473,5618.418,-554.602,1.605878208e-12,3.175906932e-13,-8.019967e-03
980675.027,171.924,-164.058,2.126136672e-12,5.54288328e-13,-1.399718e-02
980984.265,125.954,-137.315,2.7078678e-12,7.06435884e-13,-1.783929e-02
981636.460,434.049,-526.241,9.94206708e-13,2.255599764e-13,-5.695959e-03
992786.399,303.819,-343.070,1.078889328e-12,2.822548212e-13,-7.127647e-03
993287.205,171.589,-196.988,1.906707528e-12,4.96405008e-13,-1.253548e-02
993844.157,286.585,-385.362,1.037354868e-12,2.732923116e-13,-6.901321e-03
998508.616,193.496,-245.286,1.587645576e-12,4.12766244e-13,-1.042339e-02
999115.385,198.514,-413.273,1.136967084e-12,2.978643888e-13,-7.521828e-03
999685.721,265.021,-371.823,1.0845252e-12,2.83532238e-13,-7.159905e-03
1009352.716,159.387,-4253.766,1.853514828e-12,4.82866164e-13,-1.219359e-02
1009812.221,181.287,-300.119,1.446442272e-12,3.784672188e-13,-9.557253e-03
1010356.676,454.205,-363.167,1.588557168e-12,3.040579872e-13,-7.678232e-03
1015304.873,298.467,-285.739,1.198627452e-12,3.1453092e-13,-7.942700e-03
1015755.195,169.083,-151.855,2.200519332e-12,5.72565312e-13,-1.445872e-02
1016262.572,368.756,-338.294,1.388278584e-12,3.078560628e-13,-7.774143e-03
1021173.819,311.188,-395.877,9.78441552e-13,2.583702e-13,-6.524500e-03
1021908.589,481.548,-423.581,1.025840772e-12,2.340134676e-13,-5.909431e-03
1026829.858,222.078,-291.923,1.367444628e-12,3.565020492e-13,-9.002577e-03
1027404.751,444.503,-352.814,1.58361192e-12,3.08177694e-13,-7.782265e-03
1033316.903,258.681,-195.145,1.529799876e-12,3.98861496e-13,-1.007226e-02
1033851.907,418.195,-276.323,1.39241322e-12,3.090492108e-13,-7.804273e-03
1039199.884,249.150,-149.514,1.840666212e-12,4.78019124e-13,-1.207119e-02
1039820.228,330.846,-371.194,1.371641832e-12,3.107468232e-13,-7.847142e-03
1044416.569,473.024,-620.158,1.226079756e-12,2.32045704e-13,-5.859740e-03
1101554.776,131.471,-169.407,2.590357968e-12,6.72629364e-13,-1.698559e-02
1102443.001,647.332,-756.754,1.031369724e-12,1.987619436e-13,-5.019241e-03
1130589.710,251.497,-362.795,1.139146668e-12,2.976758928e-13,-7.517068e-03
1131386.173,375.209,-544.966,1.100869308e-12,2.382379956e-13,-6.016111e-03
1136335.030,261.367,-347.911,1.13538744e-12,2.962572228e-13,-7.481243e-03
1137023.970,505.138,-427.574,1.12716846e-12,2.387251944e-13,-6.028414e-03
1141943.234,142.169,-196.319,2.053037844e-12,5.34586932e-13,-1.349967e-02
